title,gpt_label
  Really Troubling : Public Defender on Being Fired for Speaking Out Against Critical Race Theory,<POLITICAL INFLUENCER>
"Arizona Supreme Court To Take Up Mask , Vaccine , And Critical Race Theory Prohibition Case",<POLITICAL INFLUENCER>
Letter : Get the facts on CRT,<NONE/OTHER>
"SNL Ridicules Parents Fighting Against COVID Mandates , CRT at School Board Meetings",<IMPACTED ACTOR>
Wisconsin assembly passes bill banning critical race theory in the classroom,<POLITICAL INFLUENCER>
Gov . DeSantis says he not considering a presidential run - busy  trying to make sure people are not supporting critical race theory * -- Puppet Masters -- Sott . net,<POLITICAL INFLUENCER>
"Are Lancaster County schools  indoctrinating  children with critical race theory ? Educators , experts say no",<EDUCATIONAL PRACTITIONER>
Julia Walsh : Educating ourselves and our children about critical race theory,<EDUCATIONAL PRACTITIONER>
Critical race theory makes its way to NJ governor race,<POLITICAL INFLUENCER>
"Requiring cursive , banning CRT and new  Born - alive  legislation | Wisconsin lawmakers busy last week",<POLITICAL INFLUENCER>
Inside Southlake : Texas suburb at center of a critical race theory battle looks forward,<POLITICAL INFLUENCER>
America deserves a fair debate about CRT in education,<NONE/OTHER>
The Battle Against Critical Race Theory Takes a Major Turn,<POLITICAL INFLUENCER>
Letter : What will come next after CRT is done ? ,<NONE/OTHER>
Racial justice commissioner town hall on critical race theory not sanctioned by full body,<POLITICAL INFLUENCER>
Ga . parents skeptical of critical race theory interview experts,<IMPACTED ACTOR>
Minnesota attorney and mother serves as  ambassador  against critical race theory,<POLITICAL INFLUENCER>
Number of teachers pledging to teach Critical Race Theory in Itasca stagnates at one,<EDUCATIONAL PRACTITIONER>
Number of teachers pledging to teach Critical Race Theory in Wheaton stagnates at one,<EDUCATIONAL PRACTITIONER>
No new teachers in Wood Dale sign pledge on Oct . 2 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in Bartlett sign pledge on Oct . 2 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in Lisle sign pledge on Oct . 2 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in Villa Park sign pledge on Oct . 2 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Number of teachers pledging to teach Critical Race Theory in Yuma stagnates at one,<EDUCATIONAL PRACTITIONER>
No new teachers in Downers Grove sign pledge on Oct . 2 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Katy ISD cancels event with acclaimed children author after parents allege  critical race theory  ,<EDUCATIONAL PRACTITIONER>
Number of teachers pledging to teach Critical Race Theory in Roselle stagnates at one,<EDUCATIONAL PRACTITIONER>
Deeply troubling firing of a public defender over Marxist CRT,<POLITICAL INFLUENCER>
No new teachers in Glen Ellyn sign pledge on Oct . 2 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Number of teachers pledging to teach Critical Race Theory in Elmhurst stagnates at five,<EDUCATIONAL PRACTITIONER>
Koch network disavows critical race theory bans,<POLITICAL INFLUENCER>
"GOP Senate candidate Sam Brown vows to challenge Big Tech , calls critical race theory an  insult  to America",<POLITICAL INFLUENCER>
What Is Critical Race Theory Anyway ? ,<NONE/OTHER>
"Critical Race Theory infiltrating America 25 most elite private K - 12 schools , according to new study",<EDUCATIONAL PRACTITIONER>
Letter : Seek information on critical race theory,<IMPACTED ACTOR>
"GOP Rips AG Garland for  Weaponizing  DOJ , FBI to  Bully  CRT Critics",<POLITICAL INFLUENCER>
Biden administration appoints critical race theory activist to Education Department,<POLITICAL INFLUENCER>
Catherine Mortensen : Bob Good Seeks to Defund CRT in Public Schools,<POLITICAL INFLUENCER>
Critical race theory ban debated at Michigan Senate hearing,<POLITICAL INFLUENCER>
CRT | What Did You Say ? ,<NONE/OTHER>
Big Biz has found that Critical Race Theory is bad for business -- Society Child -- Sott . net,<NONE/OTHER>
Merrick Garland Tackles Threats to Educators Amid Critical Race Theory Furor,<POLITICAL INFLUENCER>
North Carolina school board bans critical race theory from its classrooms,<POLITICAL INFLUENCER>
 [ Opinion ] N . C . School Board Passes Strict Policy on Critical Race Theory After Threat to Cut Funding,<POLITICAL INFLUENCER>
Douglas Andrews : Has CRT Worn Out Its Corporate Welcome ? ,<POLITICAL INFLUENCER>
"AG Merrick Garland Instructs FBI to Mobilize Against Parents Who Oppose Critical Race Theory , Covid Mandates in Public Schools",<POLITICAL INFLUENCER>
"CHRIS RUFO : Biden AG has instructed FBI to mobilize against parents who oppose critical race theory in public schools , citing  threats . – The Right Scoop",<POLITICAL INFLUENCER>
FBI ordered to combat threats against schools amid conservative freakout on critical race theory and masks,<POLITICAL INFLUENCER>
Law professor Kimberlé Crenshaw recognized for her work on critical race theory,<EDUCATIONAL PRACTITIONER>
"Katy ISD pulls books , cancels author visit after parents petition claiming subject matter teaches  critical race theory  ",<EDUCATIONAL PRACTITIONER>
"NC school board gets $7 . 9 million , but only after it OKs limits on how critical thinking , race is taught",<POLITICAL INFLUENCER>
BREAKING : AG Merrick Garland Orders FBI to Mobilize Against Anti - CRT Parents,<POLITICAL INFLUENCER>
Critical race theory fight is generational,<IMPACTED ACTOR>
"Before Investigating Anti - CRT Parents , Garland May Want to Address This Conflict of Interest",<POLITICAL INFLUENCER>
AG Merrick Garland Sics the Feds on Parents Opposing Critical Race Theory,<POLITICAL INFLUENCER>
The DOJ is Now Investigating Parents Who Object to Critical Race Theory Being Taught in Public Schools,<POLITICAL INFLUENCER>
"DOJ Launches Assault on Parents Opposing CRT , COVID Mandates in Schools",<POLITICAL INFLUENCER>
"Ben Shapiro Debates The Young Turk Ana Kasparian on American Exceptionalism , Political Divide , CRT",<POLITICAL INFLUENCER>
No new teachers in Bartlett sign pledge on Oct . 3 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in Lisle sign pledge on Oct . 3 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in Wood Dale sign pledge on Oct . 3 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
"Justice Department to investigate anti - mask , anti - critical race theory parents",<POLITICAL INFLUENCER>
How did 400 Katy ISD parents get a book removed ? Accusations of Marxism and  critical race theory . ,The main actor in this headline is <IMPACTED ACTOR>.
No new teachers in Villa Park sign pledge on Oct . 3 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
FBI and Justice Department will help protect school employees amid uptick in violence over COVID - 19 policies and critical race theory,<POLITICAL INFLUENCER>
"DeSantis : Ill fight FBI probe of violence against school boards over masks , race theory",<POLITICAL INFLUENCER>
Two new teachers in Naperville pledge to teach controversial Critical Race Theory on Oct . 3,<EDUCATIONAL PRACTITIONER>
Biden Uses FBI Gestapo to Terrorize Parents Opposed to CRT,<POLITICAL INFLUENCER>
No new teachers in Glen Ellyn sign pledge on Oct . 3 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
"DeSantis : Ill fight FBI probe of violence against school boards over masks , race theory | Sunshine State News",<POLITICAL INFLUENCER>
Nick Reed PODCAST : 10 . 05 – Records Request On Critical Race Theory Prompts $170K Bill,<POLITICAL INFLUENCER>
Biden AG Garland Launches Effort to Intimidate Parents Complaining About Critical Race Theory,<POLITICAL INFLUENCER>
Teacher Calls Parents  White Supremacist For Raising  Critical Race Theory  Concerns,<EDUCATIONAL PRACTITIONER>
Biden Criminalizes CRT Dissent | City Journal,<POLITICAL INFLUENCER>
Black - Led Minnesota Anti - Woke Group Denounces Critical Race Theory,<POLITICAL INFLUENCER>
Sandy Spring Slave Museum Event Aims to Clarify Myths About Critical Race Theory,<NONE/OTHER>
"CRT BEFORE ABC ? McCarthy Accuses Biden , DOJ of Moving to  Silence Parents  ",<POLITICAL INFLUENCER>
Conflict of Interest : AG Garland Family Sells Critical Race Theory Material to Schools as AG Sics FBI On Critics,<POLITICAL INFLUENCER>
Critical race theory was the hot topic on Fox News this summer . Not so much anymore . ,<POLITICAL INFLUENCER>
Republicans place local critical race theory fights at forefront in defining GOP moral mandate,<POLITICAL INFLUENCER>
"Biden appoints critical race theory advocate to Ed Dept , despite parent furious opposition to divisive concept",<POLITICAL INFLUENCER>
Parents groups fighting critical race theory object to Justice Dept . probe,<IMPACTED ACTOR>
Are those against CRT and vaccine mandate  terrorist ? Truth behind Biden  war  ,<POLITICAL INFLUENCER>
Garland moves to terrify moms over CRT as his son - in - law makes $$$$ off it,<POLITICAL INFLUENCER>
Essay : A Critical Race Theory Expert on How Something Benign Became Toxic,<NONE/OTHER>
Teacher Creates Educational Guide to Counter CRT in the Classroom,<EDUCATIONAL PRACTITIONER>
Texas district pulls books by Black children author amid critical race theory claims,<EDUCATIONAL PRACTITIONER>
Critical race theory : Katy ISD parents at odds over author visit,<IMPACTED ACTOR>
Texas school district pulls books of children author over  critical race theory  ,<EDUCATIONAL PRACTITIONER>
Parents outraged over critical race theory cancel author visit :: WRAL . com,<IMPACTED ACTOR>
AG Merrick Garland Daughter Married to Co - Founder of Education Company Selling Critical Race Theory Resource Material to School Districts,<POLITICAL INFLUENCER>
"Remember , three months ago the media was assuring you that no one was even teaching critical race theory . – Investment Watch",<NONE/OTHER>
Conflict Of Interest ? AG Garland Family Getting Rich Selling Critical Race Theory Materials To Schools,<POLITICAL INFLUENCER>
No new teachers in Wheaton sign pledge on Oct . 4 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in West Columbia sign pledge on Sept . 29 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in West Columbia sign pledge on Sept . 28 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in West Columbia sign pledge on Sept . 27 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in Lisle sign pledge on Oct . 4 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in Bartlett sign pledge on Oct . 4 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Number of teachers pledging to teach Critical Race Theory in Summerville stagnates at one,<EDUCATIONAL PRACTITIONER>
No new teachers in Vail sign pledge on Oct . 2 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Michigan Senate committee debates critical race theory ban,<POLITICAL INFLUENCER>
No new teachers in Downers Grove sign pledge on Oct . 4 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in Roselle sign pledge on Oct . 4 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Reconciliation bill includes funding for CRT programs for nurses :  Tip of the iceberg  ,<POLITICAL INFLUENCER>
"Educated Idiots , Critical Race Theory , and Other Bad Ideas A recipe for civilizational corruption and decline . Bruce Thornton",<NONE/OTHER>
Number of teachers pledging to teach Critical Race Theory in Naperville stagnates at four,<EDUCATIONAL PRACTITIONER>
"Cleveland Teachers Say Theyre Teaching History , Not Critical Race Theory",<EDUCATIONAL PRACTITIONER>
FBI Unleashed on Anti - CRT Parents – JAMES EDWARDS,<POLITICAL INFLUENCER>
"Educated Idiots , Critical Race Theory , and Other Bad Ideas",<NONE/OTHER>
Community Voices : Understanding critical race theory,<IMPACTED ACTOR>
Read it here : Johnston County new anti - Critical Race Theory policy is an absurd mishmash,<POLITICAL INFLUENCER>
Johnston commissioner slams decision to tie school funding to critical race theory ban :: WRAL . com,<POLITICAL INFLUENCER>
"Parents , School Board Members Condemn DOJ Planned Attack On CRT Critics – Arizona Daily Independent",The main actor in this headline is <IMPACTED ACTOR>.
No new teachers in Mesa sign pledge on Oct . 2 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Biden Appoints Critical Race Theory Activist to Education Department Post,<POLITICAL INFLUENCER>
Christopher Rufo : Now Team Biden wants to unleash the FBI against parents who oppose critical race theory,<POLITICAL INFLUENCER>
Dont look now but Merrick Garland has a MAJOR conflict of interest regarding CRT in schools,<POLITICAL INFLUENCER>
"Critical Race Theory , the New Intolerance , and Its Grip on America",<NONE/OTHER>
CRT racialist Precious McKesson is now Special Assistant to DoE,<POLITICAL INFLUENCER>
AG Merrick Garland Son - in - Law Cofounder of Company Promoting CRT,<POLITICAL INFLUENCER>
School district awarded millions in funding after adopting a policy that prohibits Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Are government bans on the teaching of critical race theory unconstitutional ? ,<POLITICAL INFLUENCER>
Critical Race Theory Fight Is Generational,<IMPACTED ACTOR>
California Parents Blast School Boards for Linking Criticism of CRT With Domestic Terrorism,The main actor in this headline is <IMPACTED ACTOR>.
WaPo : GOP Siding with Anti - CRT  Angry Mob  Is  Grade A Demagoguery  ,<POLITICAL INFLUENCER>
Ted Cruz Grills Kristen Clarke on DOJ Hunt for CRT Critics,<POLITICAL INFLUENCER>
Slave Museum event addresses Critical Race Theory,<NONE/OTHER>
Texas schools remove children books branded  critical race theory  ,<EDUCATIONAL PRACTITIONER>
Dems Are Losing the Argument Over CRT in Schools,<POLITICAL INFLUENCER>
AG Garland Has a Conflict of Interest on Critical Race Theory,<POLITICAL INFLUENCER>
Parents Protective Instinct Kicks In When It Comes To Critical Race Theory - No Spin News Excerpt,<IMPACTED ACTOR>
